"N","Time","avg(T)","avg(T_avg)","avg(U (0))","avg(U (1))","avg(U (2))","avg(U (Magnitude))","avg(Volume)","avg(alphat)","avg(k)","avg(nut)","avg(omega)","avg(p)","avg(p_rgh)","avg(rho)","avg(vtkOriginalCellIds)","max(T)","max(T_avg)","max(U (0))","max(U (1))","max(U (2))","max(U (Magnitude))","max(Volume)","max(alphat)","max(k)","max(nut)","max(omega)","max(p)","max(p_rgh)","max(rho)","max(vtkOriginalCellIds)","med(T)","med(T_avg)","med(U (0))","med(U (1))","med(U (2))","med(U (Magnitude))","med(Volume)","med(alphat)","med(k)","med(nut)","med(omega)","med(p)","med(p_rgh)","med(rho)","med(vtkOriginalCellIds)","min(T)","min(T_avg)","min(U (0))","min(U (1))","min(U (2))","min(U (Magnitude))","min(Volume)","min(alphat)","min(k)","min(nut)","min(omega)","min(p)","min(p_rgh)","min(rho)","min(vtkOriginalCellIds)","q1(T)","q1(T_avg)","q1(U (0))","q1(U (1))","q1(U (2))","q1(U (Magnitude))","q1(Volume)","q1(alphat)","q1(k)","q1(nut)","q1(omega)","q1(p)","q1(p_rgh)","q1(rho)","q1(vtkOriginalCellIds)","q3(T)","q3(T_avg)","q3(U (0))","q3(U (1))","q3(U (2))","q3(U (Magnitude))","q3(Volume)","q3(alphat)","q3(k)","q3(nut)","q3(omega)","q3(p)","q3(p_rgh)","q3(rho)","q3(vtkOriginalCellIds)","std(T)","std(T_avg)","std(U (0))","std(U (1))","std(U (2))","std(U (Magnitude))","std(Volume)","std(alphat)","std(k)","std(nut)","std(omega)","std(p)","std(p_rgh)","std(rho)","std(vtkOriginalCellIds)","sum(T)","sum(T_avg)","sum(U (0))","sum(U (1))","sum(U (2))","sum(U (Magnitude))","sum(Volume)","sum(alphat)","sum(k)","sum(nut)","sum(omega)","sum(p)","sum(p_rgh)","sum(rho)","sum(vtkOriginalCellIds)","vtkValidPointMask"
1,185,0.041446,365.13,-1.5488e-10,-3.1324e-10,-5.4404e-09,5.4516e-09,0.00011351,6.3755e-18,2.5455e-20,5.4295e-21,0.013975,11041,11030,0.11318,0,0.041446,365.13,-1.5488e-10,-3.1324e-10,-5.4404e-09,5.4516e-09,0.00011351,6.3755e-18,2.5455e-20,5.4295e-21,0.013975,11041,11030,0.11318,0,0.041446,365.13,-1.5488e-10,-3.1324e-10,-5.4404e-09,5.4516e-09,0.00011351,6.3755e-18,2.5455e-20,5.4295e-21,0.013975,11041,11030,0.11318,0,0.041446,365.13,-1.5488e-10,-3.1324e-10,-5.4404e-09,5.4516e-09,0.00011351,6.3755e-18,2.5455e-20,5.4295e-21,0.013975,11041,11030,0.11318,0,0.041446,365.13,-1.5488e-10,-3.1324e-10,-5.4404e-09,5.4516e-09,0.00011351,6.3755e-18,2.5455e-20,5.4295e-21,0.013975,11041,11030,0.11318,0,0.041446,365.13,-1.5488e-10,-3.1324e-10,-5.4404e-09,5.4516e-09,0.00011351,6.3755e-18,2.5455e-20,5.4295e-21,0.013975,11041,11030,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041446,365.13,-1.5488e-10,-3.1324e-10,-5.4404e-09,5.4516e-09,0.00011351,6.3755e-18,2.5455e-20,5.4295e-21,0.013975,11041,11030,0.11318,0,1
1,185.5,0.041466,365.3,2.0591e-10,-3.0572e-10,-5.0225e-09,5.036e-09,0.00011351,6.3437e-18,2.545e-20,5.4024e-21,0.013977,11086,11075,0.11318,0,0.041466,365.3,2.0591e-10,-3.0572e-10,-5.0225e-09,5.036e-09,0.00011351,6.3437e-18,2.545e-20,5.4024e-21,0.013977,11086,11075,0.11318,0,0.041466,365.3,2.0591e-10,-3.0572e-10,-5.0225e-09,5.036e-09,0.00011351,6.3437e-18,2.545e-20,5.4024e-21,0.013977,11086,11075,0.11318,0,0.041466,365.3,2.0591e-10,-3.0572e-10,-5.0225e-09,5.036e-09,0.00011351,6.3437e-18,2.545e-20,5.4024e-21,0.013977,11086,11075,0.11318,0,0.041466,365.3,2.0591e-10,-3.0572e-10,-5.0225e-09,5.036e-09,0.00011351,6.3437e-18,2.545e-20,5.4024e-21,0.013977,11086,11075,0.11318,0,0.041466,365.3,2.0591e-10,-3.0572e-10,-5.0225e-09,5.036e-09,0.00011351,6.3437e-18,2.545e-20,5.4024e-21,0.013977,11086,11075,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041466,365.3,2.0591e-10,-3.0572e-10,-5.0225e-09,5.036e-09,0.00011351,6.3437e-18,2.545e-20,5.4024e-21,0.013977,11086,11075,0.11318,0,1
1,186,0.041486,365.48,1.9831e-10,-2.1947e-10,-5.0993e-09,5.1079e-09,0.00011351,6.3268e-18,2.5448e-20,5.3881e-21,0.013983,11131,11120,0.11318,0,0.041486,365.48,1.9831e-10,-2.1947e-10,-5.0993e-09,5.1079e-09,0.00011351,6.3268e-18,2.5448e-20,5.3881e-21,0.013983,11131,11120,0.11318,0,0.041486,365.48,1.9831e-10,-2.1947e-10,-5.0993e-09,5.1079e-09,0.00011351,6.3268e-18,2.5448e-20,5.3881e-21,0.013983,11131,11120,0.11318,0,0.041486,365.48,1.9831e-10,-2.1947e-10,-5.0993e-09,5.1079e-09,0.00011351,6.3268e-18,2.5448e-20,5.3881e-21,0.013983,11131,11120,0.11318,0,0.041486,365.48,1.9831e-10,-2.1947e-10,-5.0993e-09,5.1079e-09,0.00011351,6.3268e-18,2.5448e-20,5.3881e-21,0.013983,11131,11120,0.11318,0,0.041486,365.48,1.9831e-10,-2.1947e-10,-5.0993e-09,5.1079e-09,0.00011351,6.3268e-18,2.5448e-20,5.3881e-21,0.013983,11131,11120,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041486,365.48,1.9831e-10,-2.1947e-10,-5.0993e-09,5.1079e-09,0.00011351,6.3268e-18,2.5448e-20,5.3881e-21,0.013983,11131,11120,0.11318,0,1
1,186.5,0.041506,365.65,2.0731e-11,-2.9938e-10,-5.4363e-09,5.4446e-09,0.00011351,6.298e-18,2.5445e-20,5.3636e-21,0.013988,11176,11164,0.11318,0,0.041506,365.65,2.0731e-11,-2.9938e-10,-5.4363e-09,5.4446e-09,0.00011351,6.298e-18,2.5445e-20,5.3636e-21,0.013988,11176,11164,0.11318,0,0.041506,365.65,2.0731e-11,-2.9938e-10,-5.4363e-09,5.4446e-09,0.00011351,6.298e-18,2.5445e-20,5.3636e-21,0.013988,11176,11164,0.11318,0,0.041506,365.65,2.0731e-11,-2.9938e-10,-5.4363e-09,5.4446e-09,0.00011351,6.298e-18,2.5445e-20,5.3636e-21,0.013988,11176,11164,0.11318,0,0.041506,365.65,2.0731e-11,-2.9938e-10,-5.4363e-09,5.4446e-09,0.00011351,6.298e-18,2.5445e-20,5.3636e-21,0.013988,11176,11164,0.11318,0,0.041506,365.65,2.0731e-11,-2.9938e-10,-5.4363e-09,5.4446e-09,0.00011351,6.298e-18,2.5445e-20,5.3636e-21,0.013988,11176,11164,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041506,365.65,2.0731e-11,-2.9938e-10,-5.4363e-09,5.4446e-09,0.00011351,6.298e-18,2.5445e-20,5.3636e-21,0.013988,11176,11164,0.11318,0,1
1,187,0.041526,365.83,-1.2059e-10,-3.7995e-10,-5.462e-09,5.4766e-09,0.00011351,6.262e-18,2.5445e-20,5.3329e-21,0.013995,11220,11209,0.11318,0,0.041526,365.83,-1.2059e-10,-3.7995e-10,-5.462e-09,5.4766e-09,0.00011351,6.262e-18,2.5445e-20,5.3329e-21,0.013995,11220,11209,0.11318,0,0.041526,365.83,-1.2059e-10,-3.7995e-10,-5.462e-09,5.4766e-09,0.00011351,6.262e-18,2.5445e-20,5.3329e-21,0.013995,11220,11209,0.11318,0,0.041526,365.83,-1.2059e-10,-3.7995e-10,-5.462e-09,5.4766e-09,0.00011351,6.262e-18,2.5445e-20,5.3329e-21,0.013995,11220,11209,0.11318,0,0.041526,365.83,-1.2059e-10,-3.7995e-10,-5.462e-09,5.4766e-09,0.00011351,6.262e-18,2.5445e-20,5.3329e-21,0.013995,11220,11209,0.11318,0,0.041526,365.83,-1.2059e-10,-3.7995e-10,-5.462e-09,5.4766e-09,0.00011351,6.262e-18,2.5445e-20,5.3329e-21,0.013995,11220,11209,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041526,365.83,-1.2059e-10,-3.7995e-10,-5.462e-09,5.4766e-09,0.00011351,6.262e-18,2.5445e-20,5.3329e-21,0.013995,11220,11209,0.11318,0,1
1,187.5,0.041546,366.01,-9.1991e-11,-5.1247e-10,-5.1177e-09,5.1441e-09,0.00011351,6.2544e-18,2.5434e-20,5.3265e-21,0.013999,11265,11254,0.11318,0,0.041546,366.01,-9.1991e-11,-5.1247e-10,-5.1177e-09,5.1441e-09,0.00011351,6.2544e-18,2.5434e-20,5.3265e-21,0.013999,11265,11254,0.11318,0,0.041546,366.01,-9.1991e-11,-5.1247e-10,-5.1177e-09,5.1441e-09,0.00011351,6.2544e-18,2.5434e-20,5.3265e-21,0.013999,11265,11254,0.11318,0,0.041546,366.01,-9.1991e-11,-5.1247e-10,-5.1177e-09,5.1441e-09,0.00011351,6.2544e-18,2.5434e-20,5.3265e-21,0.013999,11265,11254,0.11318,0,0.041546,366.01,-9.1991e-11,-5.1247e-10,-5.1177e-09,5.1441e-09,0.00011351,6.2544e-18,2.5434e-20,5.3265e-21,0.013999,11265,11254,0.11318,0,0.041546,366.01,-9.1991e-11,-5.1247e-10,-5.1177e-09,5.1441e-09,0.00011351,6.2544e-18,2.5434e-20,5.3265e-21,0.013999,11265,11254,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041546,366.01,-9.1991e-11,-5.1247e-10,-5.1177e-09,5.1441e-09,0.00011351,6.2544e-18,2.5434e-20,5.3265e-21,0.013999,11265,11254,0.11318,0,1
1,188,0.041566,366.18,-1.6079e-10,-5.2605e-10,-4.7217e-09,4.7536e-09,0.00011351,6.2548e-18,2.5419e-20,5.3268e-21,0.014005,11310,11299,0.11318,0,0.041566,366.18,-1.6079e-10,-5.2605e-10,-4.7217e-09,4.7536e-09,0.00011351,6.2548e-18,2.5419e-20,5.3268e-21,0.014005,11310,11299,0.11318,0,0.041566,366.18,-1.6079e-10,-5.2605e-10,-4.7217e-09,4.7536e-09,0.00011351,6.2548e-18,2.5419e-20,5.3268e-21,0.014005,11310,11299,0.11318,0,0.041566,366.18,-1.6079e-10,-5.2605e-10,-4.7217e-09,4.7536e-09,0.00011351,6.2548e-18,2.5419e-20,5.3268e-21,0.014005,11310,11299,0.11318,0,0.041566,366.18,-1.6079e-10,-5.2605e-10,-4.7217e-09,4.7536e-09,0.00011351,6.2548e-18,2.5419e-20,5.3268e-21,0.014005,11310,11299,0.11318,0,0.041566,366.18,-1.6079e-10,-5.2605e-10,-4.7217e-09,4.7536e-09,0.00011351,6.2548e-18,2.5419e-20,5.3268e-21,0.014005,11310,11299,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041566,366.18,-1.6079e-10,-5.2605e-10,-4.7217e-09,4.7536e-09,0.00011351,6.2548e-18,2.5419e-20,5.3268e-21,0.014005,11310,11299,0.11318,0,1
1,188.5,0.041586,366.36,-8.4898e-11,-4.4554e-10,-4.6491e-09,4.6712e-09,0.00011351,6.2479e-18,2.5413e-20,5.321e-21,0.014013,11355,11344,0.11318,0,0.041586,366.36,-8.4898e-11,-4.4554e-10,-4.6491e-09,4.6712e-09,0.00011351,6.2479e-18,2.5413e-20,5.321e-21,0.014013,11355,11344,0.11318,0,0.041586,366.36,-8.4898e-11,-4.4554e-10,-4.6491e-09,4.6712e-09,0.00011351,6.2479e-18,2.5413e-20,5.321e-21,0.014013,11355,11344,0.11318,0,0.041586,366.36,-8.4898e-11,-4.4554e-10,-4.6491e-09,4.6712e-09,0.00011351,6.2479e-18,2.5413e-20,5.321e-21,0.014013,11355,11344,0.11318,0,0.041586,366.36,-8.4898e-11,-4.4554e-10,-4.6491e-09,4.6712e-09,0.00011351,6.2479e-18,2.5413e-20,5.321e-21,0.014013,11355,11344,0.11318,0,0.041586,366.36,-8.4898e-11,-4.4554e-10,-4.6491e-09,4.6712e-09,0.00011351,6.2479e-18,2.5413e-20,5.321e-21,0.014013,11355,11344,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041586,366.36,-8.4898e-11,-4.4554e-10,-4.6491e-09,4.6712e-09,0.00011351,6.2479e-18,2.5413e-20,5.321e-21,0.014013,11355,11344,0.11318,0,1
1,189,0.041606,366.53,-1.5372e-11,-4.3047e-10,-4.7884e-09,4.8077e-09,0.00011351,6.2257e-18,2.5399e-20,5.302e-21,0.014024,11401,11389,0.11318,0,0.041606,366.53,-1.5372e-11,-4.3047e-10,-4.7884e-09,4.8077e-09,0.00011351,6.2257e-18,2.5399e-20,5.302e-21,0.014024,11401,11389,0.11318,0,0.041606,366.53,-1.5372e-11,-4.3047e-10,-4.7884e-09,4.8077e-09,0.00011351,6.2257e-18,2.5399e-20,5.302e-21,0.014024,11401,11389,0.11318,0,0.041606,366.53,-1.5372e-11,-4.3047e-10,-4.7884e-09,4.8077e-09,0.00011351,6.2257e-18,2.5399e-20,5.302e-21,0.014024,11401,11389,0.11318,0,0.041606,366.53,-1.5372e-11,-4.3047e-10,-4.7884e-09,4.8077e-09,0.00011351,6.2257e-18,2.5399e-20,5.302e-21,0.014024,11401,11389,0.11318,0,0.041606,366.53,-1.5372e-11,-4.3047e-10,-4.7884e-09,4.8077e-09,0.00011351,6.2257e-18,2.5399e-20,5.302e-21,0.014024,11401,11389,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041606,366.53,-1.5372e-11,-4.3047e-10,-4.7884e-09,4.8077e-09,0.00011351,6.2257e-18,2.5399e-20,5.302e-21,0.014024,11401,11389,0.11318,0,1
1,189.5,0.041626,366.71,-4.027e-11,-2.8352e-10,-4.8935e-09,4.9019e-09,0.00011351,6.2196e-18,2.5378e-20,5.2968e-21,0.014037,11446,11435,0.11318,0,0.041626,366.71,-4.027e-11,-2.8352e-10,-4.8935e-09,4.9019e-09,0.00011351,6.2196e-18,2.5378e-20,5.2968e-21,0.014037,11446,11435,0.11318,0,0.041626,366.71,-4.027e-11,-2.8352e-10,-4.8935e-09,4.9019e-09,0.00011351,6.2196e-18,2.5378e-20,5.2968e-21,0.014037,11446,11435,0.11318,0,0.041626,366.71,-4.027e-11,-2.8352e-10,-4.8935e-09,4.9019e-09,0.00011351,6.2196e-18,2.5378e-20,5.2968e-21,0.014037,11446,11435,0.11318,0,0.041626,366.71,-4.027e-11,-2.8352e-10,-4.8935e-09,4.9019e-09,0.00011351,6.2196e-18,2.5378e-20,5.2968e-21,0.014037,11446,11435,0.11318,0,0.041626,366.71,-4.027e-11,-2.8352e-10,-4.8935e-09,4.9019e-09,0.00011351,6.2196e-18,2.5378e-20,5.2968e-21,0.014037,11446,11435,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041626,366.71,-4.027e-11,-2.8352e-10,-4.8935e-09,4.9019e-09,0.00011351,6.2196e-18,2.5378e-20,5.2968e-21,0.014037,11446,11435,0.11318,0,1
1,190,0.041646,366.88,-5.1998e-11,-1.072e-10,-4.844e-09,4.8455e-09,0.00011351,6.214e-18,2.5356e-20,5.292e-21,0.014045,11491,11480,0.11318,0,0.041646,366.88,-5.1998e-11,-1.072e-10,-4.844e-09,4.8455e-09,0.00011351,6.214e-18,2.5356e-20,5.292e-21,0.014045,11491,11480,0.11318,0,0.041646,366.88,-5.1998e-11,-1.072e-10,-4.844e-09,4.8455e-09,0.00011351,6.214e-18,2.5356e-20,5.292e-21,0.014045,11491,11480,0.11318,0,0.041646,366.88,-5.1998e-11,-1.072e-10,-4.844e-09,4.8455e-09,0.00011351,6.214e-18,2.5356e-20,5.292e-21,0.014045,11491,11480,0.11318,0,0.041646,366.88,-5.1998e-11,-1.072e-10,-4.844e-09,4.8455e-09,0.00011351,6.214e-18,2.5356e-20,5.292e-21,0.014045,11491,11480,0.11318,0,0.041646,366.88,-5.1998e-11,-1.072e-10,-4.844e-09,4.8455e-09,0.00011351,6.214e-18,2.5356e-20,5.292e-21,0.014045,11491,11480,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041646,366.88,-5.1998e-11,-1.072e-10,-4.844e-09,4.8455e-09,0.00011351,6.214e-18,2.5356e-20,5.292e-21,0.014045,11491,11480,0.11318,0,1
1,190.5,0.041666,367.06,-2.0121e-11,-9.664e-11,-5.1072e-09,5.1081e-09,0.00011351,6.239e-18,2.5335e-20,5.3132e-21,0.014049,11537,11525,0.11318,0,0.041666,367.06,-2.0121e-11,-9.664e-11,-5.1072e-09,5.1081e-09,0.00011351,6.239e-18,2.5335e-20,5.3132e-21,0.014049,11537,11525,0.11318,0,0.041666,367.06,-2.0121e-11,-9.664e-11,-5.1072e-09,5.1081e-09,0.00011351,6.239e-18,2.5335e-20,5.3132e-21,0.014049,11537,11525,0.11318,0,0.041666,367.06,-2.0121e-11,-9.664e-11,-5.1072e-09,5.1081e-09,0.00011351,6.239e-18,2.5335e-20,5.3132e-21,0.014049,11537,11525,0.11318,0,0.041666,367.06,-2.0121e-11,-9.664e-11,-5.1072e-09,5.1081e-09,0.00011351,6.239e-18,2.5335e-20,5.3132e-21,0.014049,11537,11525,0.11318,0,0.041666,367.06,-2.0121e-11,-9.664e-11,-5.1072e-09,5.1081e-09,0.00011351,6.239e-18,2.5335e-20,5.3132e-21,0.014049,11537,11525,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666,367.06,-2.0121e-11,-9.664e-11,-5.1072e-09,5.1081e-09,0.00011351,6.239e-18,2.5335e-20,5.3132e-21,0.014049,11537,11525,0.11318,0,1
1,191,0.041686,367.23,-1.5158e-10,1.008e-10,-5.0613e-09,5.0646e-09,0.00011351,6.2454e-18,2.5292e-20,5.3187e-21,0.014056,11582,11571,0.11318,0,0.041686,367.23,-1.5158e-10,1.008e-10,-5.0613e-09,5.0646e-09,0.00011351,6.2454e-18,2.5292e-20,5.3187e-21,0.014056,11582,11571,0.11318,0,0.041686,367.23,-1.5158e-10,1.008e-10,-5.0613e-09,5.0646e-09,0.00011351,6.2454e-18,2.5292e-20,5.3187e-21,0.014056,11582,11571,0.11318,0,0.041686,367.23,-1.5158e-10,1.008e-10,-5.0613e-09,5.0646e-09,0.00011351,6.2454e-18,2.5292e-20,5.3187e-21,0.014056,11582,11571,0.11318,0,0.041686,367.23,-1.5158e-10,1.008e-10,-5.0613e-09,5.0646e-09,0.00011351,6.2454e-18,2.5292e-20,5.3187e-21,0.014056,11582,11571,0.11318,0,0.041686,367.23,-1.5158e-10,1.008e-10,-5.0613e-09,5.0646e-09,0.00011351,6.2454e-18,2.5292e-20,5.3187e-21,0.014056,11582,11571,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041686,367.23,-1.5158e-10,1.008e-10,-5.0613e-09,5.0646e-09,0.00011351,6.2454e-18,2.5292e-20,5.3187e-21,0.014056,11582,11571,0.11318,0,1
1,191.5,0.041706,367.41,-2.6901e-10,3.9109e-10,-5.1407e-09,5.1625e-09,0.00011351,6.2512e-18,2.5258e-20,5.3236e-21,0.014058,11627,11616,0.11318,0,0.041706,367.41,-2.6901e-10,3.9109e-10,-5.1407e-09,5.1625e-09,0.00011351,6.2512e-18,2.5258e-20,5.3236e-21,0.014058,11627,11616,0.11318,0,0.041706,367.41,-2.6901e-10,3.9109e-10,-5.1407e-09,5.1625e-09,0.00011351,6.2512e-18,2.5258e-20,5.3236e-21,0.014058,11627,11616,0.11318,0,0.041706,367.41,-2.6901e-10,3.9109e-10,-5.1407e-09,5.1625e-09,0.00011351,6.2512e-18,2.5258e-20,5.3236e-21,0.014058,11627,11616,0.11318,0,0.041706,367.41,-2.6901e-10,3.9109e-10,-5.1407e-09,5.1625e-09,0.00011351,6.2512e-18,2.5258e-20,5.3236e-21,0.014058,11627,11616,0.11318,0,0.041706,367.41,-2.6901e-10,3.9109e-10,-5.1407e-09,5.1625e-09,0.00011351,6.2512e-18,2.5258e-20,5.3236e-21,0.014058,11627,11616,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041706,367.41,-2.6901e-10,3.9109e-10,-5.1407e-09,5.1625e-09,0.00011351,6.2512e-18,2.5258e-20,5.3236e-21,0.014058,11627,11616,0.11318,0,1
1,192,0.041725,367.58,-5.0561e-10,2.9455e-10,-5.02e-09,5.054e-09,0.00011351,6.25e-18,2.5248e-20,5.3226e-21,0.014052,11672,11661,0.11318,0,0.041725,367.58,-5.0561e-10,2.9455e-10,-5.02e-09,5.054e-09,0.00011351,6.25e-18,2.5248e-20,5.3226e-21,0.014052,11672,11661,0.11318,0,0.041725,367.58,-5.0561e-10,2.9455e-10,-5.02e-09,5.054e-09,0.00011351,6.25e-18,2.5248e-20,5.3226e-21,0.014052,11672,11661,0.11318,0,0.041725,367.58,-5.0561e-10,2.9455e-10,-5.02e-09,5.054e-09,0.00011351,6.25e-18,2.5248e-20,5.3226e-21,0.014052,11672,11661,0.11318,0,0.041725,367.58,-5.0561e-10,2.9455e-10,-5.02e-09,5.054e-09,0.00011351,6.25e-18,2.5248e-20,5.3226e-21,0.014052,11672,11661,0.11318,0,0.041725,367.58,-5.0561e-10,2.9455e-10,-5.02e-09,5.054e-09,0.00011351,6.25e-18,2.5248e-20,5.3226e-21,0.014052,11672,11661,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041725,367.58,-5.0561e-10,2.9455e-10,-5.02e-09,5.054e-09,0.00011351,6.25e-18,2.5248e-20,5.3226e-21,0.014052,11672,11661,0.11318,0,1
1,192.5,0.041745,367.75,-5.974e-10,3.0969e-10,-5.1209e-09,5.1649e-09,0.00011351,6.2471e-18,2.5254e-20,5.3201e-21,0.014045,11717,11706,0.11318,0,0.041745,367.75,-5.974e-10,3.0969e-10,-5.1209e-09,5.1649e-09,0.00011351,6.2471e-18,2.5254e-20,5.3201e-21,0.014045,11717,11706,0.11318,0,0.041745,367.75,-5.974e-10,3.0969e-10,-5.1209e-09,5.1649e-09,0.00011351,6.2471e-18,2.5254e-20,5.3201e-21,0.014045,11717,11706,0.11318,0,0.041745,367.75,-5.974e-10,3.0969e-10,-5.1209e-09,5.1649e-09,0.00011351,6.2471e-18,2.5254e-20,5.3201e-21,0.014045,11717,11706,0.11318,0,0.041745,367.75,-5.974e-10,3.0969e-10,-5.1209e-09,5.1649e-09,0.00011351,6.2471e-18,2.5254e-20,5.3201e-21,0.014045,11717,11706,0.11318,0,0.041745,367.75,-5.974e-10,3.0969e-10,-5.1209e-09,5.1649e-09,0.00011351,6.2471e-18,2.5254e-20,5.3201e-21,0.014045,11717,11706,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041745,367.75,-5.974e-10,3.0969e-10,-5.1209e-09,5.1649e-09,0.00011351,6.2471e-18,2.5254e-20,5.3201e-21,0.014045,11717,11706,0.11318,0,1
1,193,0.041764,367.93,-5.682e-10,3.6512e-10,-5.1121e-09,5.1565e-09,0.00011351,6.2412e-18,2.526e-20,5.3151e-21,0.014039,11762,11751,0.11318,0,0.041764,367.93,-5.682e-10,3.6512e-10,-5.1121e-09,5.1565e-09,0.00011351,6.2412e-18,2.526e-20,5.3151e-21,0.014039,11762,11751,0.11318,0,0.041764,367.93,-5.682e-10,3.6512e-10,-5.1121e-09,5.1565e-09,0.00011351,6.2412e-18,2.526e-20,5.3151e-21,0.014039,11762,11751,0.11318,0,0.041764,367.93,-5.682e-10,3.6512e-10,-5.1121e-09,5.1565e-09,0.00011351,6.2412e-18,2.526e-20,5.3151e-21,0.014039,11762,11751,0.11318,0,0.041764,367.93,-5.682e-10,3.6512e-10,-5.1121e-09,5.1565e-09,0.00011351,6.2412e-18,2.526e-20,5.3151e-21,0.014039,11762,11751,0.11318,0,0.041764,367.93,-5.682e-10,3.6512e-10,-5.1121e-09,5.1565e-09,0.00011351,6.2412e-18,2.526e-20,5.3151e-21,0.014039,11762,11751,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041764,367.93,-5.682e-10,3.6512e-10,-5.1121e-09,5.1565e-09,0.00011351,6.2412e-18,2.526e-20,5.3151e-21,0.014039,11762,11751,0.11318,0,1
1,193.5,0.041784,368.1,-4.6444e-10,1.5535e-10,-5.0826e-09,5.1062e-09,0.00011351,6.219e-18,2.5282e-20,5.2961e-21,0.014031,11807,11796,0.11318,0,0.041784,368.1,-4.6444e-10,1.5535e-10,-5.0826e-09,5.1062e-09,0.00011351,6.219e-18,2.5282e-20,5.2961e-21,0.014031,11807,11796,0.11318,0,0.041784,368.1,-4.6444e-10,1.5535e-10,-5.0826e-09,5.1062e-09,0.00011351,6.219e-18,2.5282e-20,5.2961e-21,0.014031,11807,11796,0.11318,0,0.041784,368.1,-4.6444e-10,1.5535e-10,-5.0826e-09,5.1062e-09,0.00011351,6.219e-18,2.5282e-20,5.2961e-21,0.014031,11807,11796,0.11318,0,0.041784,368.1,-4.6444e-10,1.5535e-10,-5.0826e-09,5.1062e-09,0.00011351,6.219e-18,2.5282e-20,5.2961e-21,0.014031,11807,11796,0.11318,0,0.041784,368.1,-4.6444e-10,1.5535e-10,-5.0826e-09,5.1062e-09,0.00011351,6.219e-18,2.5282e-20,5.2961e-21,0.014031,11807,11796,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041784,368.1,-4.6444e-10,1.5535e-10,-5.0826e-09,5.1062e-09,0.00011351,6.219e-18,2.5282e-20,5.2961e-21,0.014031,11807,11796,0.11318,0,1
1,194,0.041804,368.27,-2.0469e-10,-5.278e-11,-4.8716e-09,4.8762e-09,0.00011351,6.2119e-18,2.531e-20,5.2901e-21,0.014026,11853,11841,0.11318,0,0.041804,368.27,-2.0469e-10,-5.278e-11,-4.8716e-09,4.8762e-09,0.00011351,6.2119e-18,2.531e-20,5.2901e-21,0.014026,11853,11841,0.11318,0,0.041804,368.27,-2.0469e-10,-5.278e-11,-4.8716e-09,4.8762e-09,0.00011351,6.2119e-18,2.531e-20,5.2901e-21,0.014026,11853,11841,0.11318,0,0.041804,368.27,-2.0469e-10,-5.278e-11,-4.8716e-09,4.8762e-09,0.00011351,6.2119e-18,2.531e-20,5.2901e-21,0.014026,11853,11841,0.11318,0,0.041804,368.27,-2.0469e-10,-5.278e-11,-4.8716e-09,4.8762e-09,0.00011351,6.2119e-18,2.531e-20,5.2901e-21,0.014026,11853,11841,0.11318,0,0.041804,368.27,-2.0469e-10,-5.278e-11,-4.8716e-09,4.8762e-09,0.00011351,6.2119e-18,2.531e-20,5.2901e-21,0.014026,11853,11841,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041804,368.27,-2.0469e-10,-5.278e-11,-4.8716e-09,4.8762e-09,0.00011351,6.2119e-18,2.531e-20,5.2901e-21,0.014026,11853,11841,0.11318,0,1
